product_id,rating,review_text,review_date
P218700,4,"Have only used this product for my hair and I love it. I have damaged hair and I apply this after washing my hair and leaves my hair shiny and smooth. Have not tried on my face yet, I have sensitive skin and read reviews about break outs and I already have problems with that :/",2016-11-16
P302103,5,"LOVE THIS! Oh man, do my lips feel soft and plump and hydrated in this! So silky and luxurious! The color is enough of a pale pink tint to make it refreshing and noticeable. It smells lovely, and lasts hours. Will be getting again!",2019-06-10
P218700,5,"I have used this product for years, it is wonderful.",2019-06-13
P441101,2,"I am obsessed with Tatcha, I use Tatcha for almost all of my skincare products, but I didn’t love this moisturizer. I thought it was just O.K. compared to their other moisturizers. It smells kind of off, I didn’t feel it left a dewy finish on my skin, and I also didn’t feel like it was very hydrating. I wouldn’t buy this in the future. But I do love The Water Cream and The Silk Cream from Tatcha!!",2020-08-09
P481817,3,it is just an okay product not a must for skincare,2014-12-18
P232915,5,I can not believe I haven’t reviewed this before! I talk about it all the time when anyone asks for skincare suggestions! This is one of my all time favorite products. I have combo acne prone skin and this really helps to tame it. I use this probably once a week (I have something else I also use once a week) and then I usually use some sort of clay mask afterward and it’s helped my skin a lot. Even when I only use this my skin is so much smoother and brighter and just over all better.,2018-04-07
P453816,5,"I’ve purchases the large tub about three or four times and a little mini size to keep at our vacation home. I refuse to use anything but this balm when taking off my makeup. Mascara literally slides off of your eyelashes, it’s magic.",2018-03-29
P423688,5,This product is different from many exfoliators because it is powder. I prefer beads but the rice powder did the trick as well. I enjoy that so much and also the fact that it really foams up. A little goes a long way with this product. The best part of my first wash is that it left my skin feeling soft just as close as baby’s skin. Ever since I started using this my face has cleared up blemishes. I definitely recommend this product to a family member because it was amazing after I used it.,2020-10-15
P411387,4,"To start with, the packaging was very thoughtful. They put it in a brown box that’s giving the “clean“ vibe. They also provided 2 caps (handy when traveling)! Not to mention the fact that the color and smell is amazing. It does make my face feel tighter, refreshing, and clean- however, I have a dry skin, and this make my skin feel tighter in a dry way afterward (you can see the flakiness below my nose). I would say it’s a bit overprice for its quality. I don’t feel that much different. Another thing is that it doesn’t effectively remove my makeup. Especially, eyeliner. I can see why though. This is a gentle and clean cleanser, so nothing surprising. I found that by using cotton pads to wipe of the foam help removing my makeup (a great way to see if there’s any makeup left or not). If you wear light makeup, you’ll be fine. For anyone wearing waterproof or somewhat lots of makeup, consider purchasing a makeup remover. Overall, it’s a great product! It did what it supposed to do. So that’s why I’m rating it 4 stars. Oh- did I forgot to mention the fact that it’s clean and vegan (+ no fragrance)? I’m in love with how effective it is compares to the other gentle cleansers out there. Just 1 star off for overprice and unable to remove all my makeup :))",2022-09-02
P417238,5,"I used a sample of this to remove a full face of makeup. I scooped enough product out to cover my entire face and just gently rubbed in circles. My makeup came off effortlessly, and I didn’t break out from the product. I did then wash my face with my regular face wash. I will be buying the full size, so I highly recommend this product.",2018-12-23
P471546,5,"Wow I never remember to write reviews but this stuff is amazing. I have been struggling with redness on my chin and forehead, and this perfectly covered and corrected it and made me feel way more confident going out.",2021-08-19
P429952,5,"I am 35, with very little sleep in my life, tons of food allergies and a high needs child— so I always look like the walking dead :) I’ve tried everything from over the counter all natural products to high end “dermatologist created” products and the jet lag mask is BY FAR the best at making my eyes appear more human than rodent in the night. I keep hydrated and eat mostly clean, but nothing seems to help reenergize my eyes, giving the appearance of slept a good 8 hours interrupted except the Jet Lag mask. I can not recommend this enough to friends.",2019-07-03
P420652,5,"WOWZA! My lips have been so dry and cracked with the weather but only using this once, there’s a complete difference!My lips feel softer and fuller! Highly recommend with the oncoming colder months!",2017-09-12
P126301,5,Love this cleansing balm! I wear a lot of mascara and it takes it right off,2021-08-12
